SEQ_CID_10_CAPITULO,DSC_CAPITULO,COD_CID_10,DSC_CID_10
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V171,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PASSAGEIRO EM AC
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V172,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - CICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V173,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PESSOA AO SUBIR
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V174,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - CONDUTOR EM UM A
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V175,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PASSAGEIRO EM UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V179,CICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - CICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V18,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V180,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CONDUTOR EM ACI
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V181,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PASSAGEIRO EM A
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V182,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V183,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PESSOA AO SUBIR
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V184,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CONDUTOR EM UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V185,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PASSAGEIRO EM U
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V189,CICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V19,CICLISTA TRAUMATIZADO EM OUTROS ACIDENTES DE TRANSP. E EM ACIDENTES DE TRANSP.
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V190,"CONDUTOR TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V191,"PASSAGEIRO TRAUMATIZADO EM COLISAO COM OUTRO VEICULOS E COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V192,CICLISTA NE TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V193,CICLISTA [QUALQUER] TRAUMATIZADO EM UM ACIDENTE NE E NAO-DE-TRANSITO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V194,"CONDUTOR TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V195,PASSAGEIRO TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V196,CICLISTA NE TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V198,CICLISTA [QUALQUER] TRAUMATIZADO EM OUTROS ACIDENTES DE TRANSPORTE ESPECIFICADOS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V199,CICLISTA [QUALQUER] TRAUMATIZADO EM UM ACIDENTE DE TRANSITO NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V20,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V200,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V201,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - PASSAGEIRO E
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V202,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - MOTOCICLISTA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V203,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - PESSOA AO SU
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V204,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V205,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - PASSAGEIRO E
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V209,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM ANIMAL - MOTOCICLISTA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V21,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM VEICULO A PEDAL
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V210,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - CONDUTOR EM ACIDEN
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V211,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - PASSAGEIRO EM ACID
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V212,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - MOTOCICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V213,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - PESSOA AO SUBIR OU
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V214,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - CONDUTOR EM UM ACI
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V215,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - PASSAGEIRO EM UM A
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V219,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDAL - MOTOCICLISTA NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V22,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM VEICULO A MOTOR DE DUAS OU TRES RODAS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V220,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V221,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V222,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V223,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V224,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V225,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V229,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO A MOTOR DE DUAS OU TRES RODA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V23,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V230,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - CONDUTOR TRAUMATIZADO EM ACID N-TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V231,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - PASSAGEIRO TRAUMATIZADO ACID N-TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V232,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - MOTOCICLISTA NE TRAUM ACID N-TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V233,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - PESSOA TRAUM AO SUBIR/ DESCER VEIC"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V234,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - CONDUTOR TRAUMATIZADO EM ACID TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V235,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - PASSAGEIRO TRAUMATIZADO EM ACID TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V239,"MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM AUTOMOVEL , ""PICK UP"" OU CAMINHONETE - MOTOCICLISTA NE TRAUM EM ACID TRANS"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V24,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM VEICULO DE TRANSP. PESADO OU UM ONIBU
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V240,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V241,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V242,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V243,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V244,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V245,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V249,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM VEICULO DE TRANSPORTE PESADO OU UM O
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V25,MOTORISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V250,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - CON
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V251,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - PAS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V252,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - MOT
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V253,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - PES
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V254,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - CON
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V255,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - PAS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V259,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM TREM OU UM VEICULO FERROVIARIO - MOT
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V26,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V260,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - CONDUTOR
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V261,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - PASSAGEI
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V262,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - MOTOCICL
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V263,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - PESSOA A
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V264,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - CONDUTOR
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V265,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - PASSAGEI
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V269,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM OUTRO VEICULO NAO-MOTORIZADO - MOTOCICL
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V27,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V270,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V271,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PASSAGEIRO E
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V272,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - MOTOCICLISTA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V273,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PESSOA AO SU
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V274,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V275,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - PASSAGEIRO E
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V279,MOTOCICLISTA TRAUMATIZADO EM COLISAO COM UM OBJETO FIXO OU PARADO - MOTOCICLISTA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V28,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSP. SEM COLISAO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V280,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V281,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PASSAGEIRO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V282,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - MOTOCICLIST
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V283,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PESSOA AO S
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V284,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - CONDUTOR EM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V285,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - PASSAGEIRO
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V289,MOTOCICLISTA TRAUMATIZADO EM UM ACIDENTE DE TRANSPORTE SEM COLISAO - MOTOCICLIST
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V29,MOTOCICLISTA TRAUMATIZADO EM OUTROS ACIDENTES DE TRANSP. E EM ACIDENTES DE TRA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V290,"CONDUTOR TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V291,"PASSAGEIRO TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V292,MOTOCICLISTA NE TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V293,"MOTOCICLISTA [QUALQUER] TRAUMATIZADO EM UM ACIDENTE NE, NAO-DE-TRANSITO"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V294,"CONDUTOR TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE,"
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V295,PASSAGEIRO TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V296,MOTOCICLISTA NE TRAUMATIZADO EM COLISAO COM OUTROS VEICULOS E COM VEICULOS
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V298,MOTOCICLISTA [QUALQUER] TRAUMATIZADO EM OUTROS ACIDENTES DE TRANSPORTE ESPECIFIC
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V299,MOTOCICLISTA [QUALQUER] TRAUMATIZADO EM UM ACIDENTE DE TRANSITO NE
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V30,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V300,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V301,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V302,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V303,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V304,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V305,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V306,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V307,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V309,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM PEDESTRE OU UM
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V31,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM VEICULO A PEDAL
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V310,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V311,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V312,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V313,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V314,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V315,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V316,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V317,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V319,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM UM VEICULO A PEDA
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V32,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V320,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V321,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V322,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V323,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V324,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V325,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
20,CAUSAS EXTERNAS DE MORBIDADE E DE MORTALIDADE (V01-Y98),V326,OCUPANTE DE UM TRICICLO MOTORIZADO TRAUMATIZADO EM COLISAO COM OUTRO VEICULO A M
